,position,description,total_price,unit_price,url,region,transit_duration_大钟寺地铁站,transit_distance_大钟寺地铁站,transit_fee_大钟寺地铁站,transit_duration_国贸大厦A座,transit_distance_国贸大厦A座,transit_fee_国贸大厦A座,driving_duration_大钟寺地铁站,driving_distance_大钟寺地铁站,driving_fee_大钟寺地铁站,driving_duration_国贸大厦A座,driving_distance_国贸大厦A座,driving_fee_国贸大厦A座
250,10AM新坐标,高楼层(共29层)|2005年建|1室0厅|34.5平米|南,255万,"73,914元/平",https://bj.ke.com/ershoufang/101115345780.html,fangzhuang1,3652,1469,5.0,2583,1788,4.0,1458,19958,57,798,7853,24
251,芳群园三区,中楼层(共6层)|1991年建|1室1厅|43.9平米|南,290万,"66,060元/平",https://bj.ke.com/ershoufang/101115258552.html,fangzhuang1,3652,1637,5.0,3191,829,2.0,1430,20128,58,987,8951,26
252,紫芳园一区,高楼层(共25层)|2000年建|1室1厅|52.58平米|西,380万,"72,271元/平",https://bj.ke.com/ershoufang/101115248873.html,fangzhuang1,3013,969,5.0,1945,1288,4.0,1649,22504,59,1184,9107,24
253,10AM新坐标,中楼层(共29层)|2005年建|1室0厅|43.74平米|南,305万,"69,731元/平",https://bj.ke.com/ershoufang/101115227632.html,fangzhuang1,3652,1469,5.0,2583,1788,4.0,1458,19958,57,798,7853,24
254,gogo新世代,中楼层(共23层)|2005年建|1室1厅|29.93平米|南,255万,"85,199元/平",https://bj.ke.com/ershoufang/101115200754.html,fangzhuang1,3058,944,5.0,2183,1402,4.0,1396,19814,57,1052,8993,26
255,芳群园三区,高楼层(共14层)|1995年建|2室1厅|60.47平米|南北,416万,"68,795元/平",https://bj.ke.com/ershoufang/101115178630.html,fangzhuang1,3652,1637,5.0,3191,829,2.0,1430,20128,58,987,8951,26
256,10AM新坐标,中楼层(共30层)|2005年建|1室1厅|56平米|北,365万,"65,179元/平",https://bj.ke.com/ershoufang/101115071789.html,fangzhuang1,3652,1469,5.0,2583,1788,4.0,1458,19958,57,798,7853,24
257,10AM新坐标,低楼层(共29层)|2005年建|1室1厅|53.11平米|南,377万,"70,985元/平",https://bj.ke.com/ershoufang/101115060906.html,fangzhuang1,3652,1469,5.0,2583,1788,4.0,1458,19958,57,798,7853,24
258,芳城园三区,中楼层(共12层)|1991年建|1室1厅|46.56平米|东南,292万,"62,715元/平",https://bj.ke.com/ershoufang/101115036810.html,fangzhuang1,3435,1216,5.0,2366,1535,4.0,1414,20706,57,850,7842,23
259,gogo新世代,低楼层(共23层)|2005年建|1室0厅|26.28平米|西,223万,"84,856元/平",https://bj.ke.com/ershoufang/101115034826.html,fangzhuang1,3058,944,5.0,2183,1402,4.0,1396,19814,57,1052,8993,26
260,gogo新世代,中楼层(共32层)|2005年建|1室0厅|48.44平米|东,298万,"61,520元/平",https://bj.ke.com/ershoufang/101115030440.html,fangzhuang1,3058,944,5.0,2183,1402,4.0,1396,19814,57,1052,8993,26
261,芳星园三区,中楼层(共12层)|2000年建|1室1厅|66.62平米|东,376万,"56,440元/平",https://bj.ke.com/ershoufang/101115015942.html,fangzhuang1,3864,1717,5.0,2576,1296,2.0,1663,23847,60,1080,9207,26
262,芳古园一区,顶层(共6层)|1992年建|2室1厅|57.67平米|南北,369万,"63,985元/平",https://bj.ke.com/ershoufang/101115011327.html,fangzhuang1,3273,1322,5.0,2301,1539,4.0,1443,19673,56,1106,10546,29
263,gogo新世代,中楼层(共32层)|2005年建|1室1厅|46.39平米|西,306万,"65,963元/平",https://bj.ke.com/ershoufang/101115002716.html,fangzhuang1,3058,944,5.0,2183,1402,4.0,1396,19814,57,1052,8993,26
264,芳城东里,低楼层(共6层)|1995年建|2室1厅|69.4平米|东西,475万,"68,444元/平",https://bj.ke.com/ershoufang/101114981381.html,fangzhuang1,3106,832,5.0,2037,1151,4.0,1490,20792,57,908,7928,24
265,芳群园一区,低楼层(共25层)|1990年建|1室1厅|42.39平米|南,306万,"72,187元/平",https://bj.ke.com/ershoufang/101114953412.html,fangzhuang1,3346,1280,5.0,2471,1738,4.0,1383,19757,57,1049,9410,26
266,芳城园三区,中楼层(共25层)|1994年建|2室1厅|62.55平米|西南,460万,"73,542元/平",https://bj.ke.com/ershoufang/101114937948.html,fangzhuang1,3435,1216,5.0,2366,1535,4.0,1414,20706,57,850,7842,23
267,gogo新世代,低楼层(共32层)|2005年建|1室1厅|46.39平米|西,299万,"64,454元/平",https://bj.ke.com/ershoufang/101114930479.html,fangzhuang1,3058,944,5.0,2183,1402,4.0,1396,19814,57,1052,8993,26
268,芳古园一区,中楼层(共6层)|1992年建|3室1厅|77.16平米|南北,480万,"62,209元/平",https://bj.ke.com/ershoufang/101114921909.html,fangzhuang1,3273,1322,5.0,2301,1539,4.0,1443,19673,56,1106,10546,29
269,gogo新世代,低楼层(共23层)|2005年建|2室1厅|57.79平米|北,388万,"67,140元/平",https://bj.ke.com/ershoufang/101114909165.html,fangzhuang1,3058,944,5.0,2183,1402,4.0,1396,19814,57,1052,8993,26
270,芳星园二区,低楼层(共25层)|1991年建|2室1厅|62.86平米|北,406万,"64,588元/平",https://bj.ke.com/ershoufang/101114899874.html,fangzhuang1,3515,1310,5.0,2447,1629,4.0,1501,20864,58,907,8000,23
271,芳群园二区,顶层(共5层)|1992年建|2室1厅|58.29平米|南北,358万,"61,418元/平",https://bj.ke.com/ershoufang/101114899259.html,fangzhuang1,3393,1335,5.0,2666,1400,2.0,1414,19833,57,1086,9486,26
272,芳群园四区,高楼层(共20层)|1990年建|2室1厅|54.38平米|东南北,360万,"66,201元/平",https://bj.ke.com/ershoufang/101114871019.html,fangzhuang1,3706,1700,5.0,2318,995,2.0,1474,20263,58,989,9010,26
273,10AM新坐标,低楼层(共29层)|2005年建|1室0厅|53.18平米|南,373万,"70,140元/平",https://bj.ke.com/ershoufang/101114862236.html,fangzhuang1,3652,1469,5.0,2583,1788,4.0,1458,19958,57,798,7853,24
274,芳星园二区,顶层(共6层)|1980年建|2室1厅|55.9平米|南,409万,"73,167元/平",https://bj.ke.com/ershoufang/101114834942.html,fangzhuang1,3515,1310,5.0,2447,1629,4.0,1501,20864,58,907,8000,23
275,芳群园二区,中楼层(共5层)|1989年建|1室1厅|44.4平米|南,285万,"64,190元/平",https://bj.ke.com/ershoufang/101114827521.html,fangzhuang1,3393,1335,5.0,2666,1400,2.0,1414,19833,57,1086,9486,26
276,芳城园三区,低楼层(共25层)|1994年建|2室2厅|74.29平米|西南北,480万,"64,612元/平",https://bj.ke.com/ershoufang/101114820587.html,fangzhuang1,3435,1216,5.0,2366,1535,4.0,1414,20706,57,850,7842,23
277,芳古园一区,中楼层(共25层)|1991年建|1室1厅|35.67平米|东南,235万,"65,882元/平",https://bj.ke.com/ershoufang/101114818335.html,fangzhuang1,3273,1322,5.0,2301,1539,4.0,1443,19673,56,1106,10546,29
278,芳城园一区,中楼层(共23层)|1990年建|2室1厅|67平米|西南,488万,"72,836元/平",https://bj.ke.com/ershoufang/101114793066.html,fangzhuang1,3632,1446,5.0,2563,1765,4.0,1473,20864,58,895,8000,23
279,gogo新世代,高楼层(共23层)|2005年建|2室1厅|57.79平米|北,409万,"70,774元/平",https://bj.ke.com/ershoufang/101114737036.html,fangzhuang1,3058,944,5.0,2183,1402,4.0,1396,19814,57,1052,8993,26
280,芳群园四区,中楼层(共12层)|1996年建|1室1厅|44.7平米|东南,268万,"59,956元/平",https://bj.ke.com/ershoufang/101114695269.html,fangzhuang1,3706,1700,5.0,2318,995,2.0,1474,20263,58,989,9010,26
281,gogo新世代,低楼层(共32层)|2005年建|1室1厅|46.39平米|西,291万,"62,730元/平",https://bj.ke.com/ershoufang/101114693767.html,fangzhuang1,3058,944,5.0,2183,1402,4.0,1396,19814,57,1052,8993,26
282,gogo新世代,高楼层(共23层)|2005年建|1室0厅|37.55平米|西,265万,"70,573元/平",https://bj.ke.com/ershoufang/101114691045.html,fangzhuang1,3058,944,5.0,2183,1402,4.0,1396,19814,57,1052,8993,26
283,gogo新世代,顶层(共30层)|2005年建|1室1厅|46.39平米|西,305万,"65,747元/平",https://bj.ke.com/ershoufang/101114676738.html,fangzhuang1,3058,944,5.0,2183,1402,4.0,1396,19814,57,1052,8993,26
284,芳星园二区,顶层(共25层)|1991年建|2室1厅|57.86平米|西南,408万,"70,516元/平",https://bj.ke.com/ershoufang/101114676077.html,fangzhuang1,3515,1310,5.0,2447,1629,4.0,1501,20864,58,907,8000,23
285,10AM新坐标,中楼层(共26层)|2005年建|1室0厅|44平米|北,289万,"65,682元/平",https://bj.ke.com/ershoufang/101114665823.html,fangzhuang1,3652,1469,5.0,2583,1788,4.0,1458,19958,57,798,7853,24
286,芳群园一区,低楼层(共25层)|1990年建|1室1厅|42.39平米|西南,328万,"77,377元/平",https://bj.ke.com/ershoufang/101114639083.html,fangzhuang1,3346,1280,5.0,2471,1738,4.0,1383,19757,57,1049,9410,26
287,芳星园二区,中楼层(共6层)|1980年建|2室1厅|51.3平米|西北,388万,"75,634元/平",https://bj.ke.com/ershoufang/101114632197.html,fangzhuang1,3515,1310,5.0,2447,1629,4.0,1501,20864,58,907,8000,23
288,芳星园三区,中楼层(共16层)|1995年建|2室1厅|62.43平米|南,439万,"70,319元/平",https://bj.ke.com/ershoufang/101114615169.html,fangzhuang1,3864,1717,5.0,2576,1296,2.0,1663,23847,60,1080,9207,26
289,芳星园三区,中楼层(共6层)|1987年建|2室1厅|57.31平米|南北,389万,"67,877元/平",https://bj.ke.com/ershoufang/101114589694.html,fangzhuang1,3864,1717,5.0,2576,1296,2.0,1663,23847,60,1080,9207,26
290,10AM新坐标,低楼层(共30层)|2005年建|1室0厅|50.8平米|北,296万,"58,268元/平",https://bj.ke.com/ershoufang/101114583582.html,fangzhuang1,3652,1469,5.0,2583,1788,4.0,1458,19958,57,798,7853,24
291,芳古园一区,中楼层(共6层)|1989年建|3室1厅|82.89平米|东南南北,468万,"56,461元/平",https://bj.ke.com/ershoufang/101114583065.html,fangzhuang1,3273,1322,5.0,2301,1539,4.0,1443,19673,56,1106,10546,29
292,gogo新世代,低楼层(共32层)|2005年建|1室1厅|46.39平米|西,295万,"63,592元/平",https://bj.ke.com/ershoufang/101114551526.html,fangzhuang1,3058,944,5.0,2183,1402,4.0,1396,19814,57,1052,8993,26
293,芳古园二区,低楼层(共11层)1室1厅|59.35平米|南,385万,"64,870元/平",https://bj.ke.com/ershoufang/101114542514.html,fangzhuang1,3588,1563,5.0,2714,2021,4.0,1340,19487,56,940,8345,24
294,芳星园三区,顶层(共6层)2室1厅|65.04平米|南北,379万,"58,272元/平",https://bj.ke.com/ershoufang/101114528935.html,fangzhuang1,3864,1717,5.0,2576,1296,2.0,1663,23847,60,1080,9207,26
295,10AM新坐标,高楼层(共29层)|2005年建|1室0厅|45.82平米|西,289万,"63,073元/平",https://bj.ke.com/ershoufang/101114503937.html,fangzhuang1,3652,1469,5.0,2583,1788,4.0,1458,19958,57,798,7853,24
296,芳群园一区,低楼层(共22层)1室1厅|40.87平米|西南,295万,"72,181元/平",https://bj.ke.com/ershoufang/101114500350.html,fangzhuang1,3346,1280,5.0,2471,1738,4.0,1383,19757,57,1049,9410,26
297,芳星园三区,低楼层(共16层)|1995年建|2室1厅|60.55平米|南北,355万,"58,630元/平",https://bj.ke.com/ershoufang/101114466069.html,fangzhuang1,3864,1717,5.0,2576,1296,2.0,1663,23847,60,1080,9207,26
298,芳古园一区,低楼层(共25层)|1992年建|2室1厅|66.5平米|东南,416万,"62,557元/平",https://bj.ke.com/ershoufang/101114463025.html,fangzhuang1,3273,1322,5.0,2301,1539,4.0,1443,19673,56,1106,10546,29
299,紫芳园一区,中楼层(共25层)|2000年建|1室1厅|52.58平米|西,370万,"70,369元/平",https://bj.ke.com/ershoufang/101114454522.html,fangzhuang1,3013,969,5.0,1945,1288,4.0,1649,22504,59,1184,9107,24
300,gogo新世代,低楼层(共32层)|2005年建|1室1厅|46.39平米|南,302万,"65,101元/平",https://bj.ke.com/ershoufang/101114442216.html,fangzhuang1,3058,944,5.0,2183,1402,4.0,1396,19814,57,1052,8993,26
301,10AM新坐标,中楼层(共29层)|2005年建|1室0厅|29.78平米|北,203万,"68,167元/平",https://bj.ke.com/ershoufang/101114413041.html,fangzhuang1,3652,1469,5.0,2583,1788,4.0,1458,19958,57,798,7853,24
302,芳群园一区,中楼层(共22层)|1991年建|1室1厅|40.8平米|西南,308万,"75,491元/平",https://bj.ke.com/ershoufang/101114382380.html,fangzhuang1,3346,1280,5.0,2471,1738,4.0,1383,19757,57,1049,9410,26
303,芳群园一区,底层(共25层)|1991年建|2室1厅|58.62平米|西南,413万,"70,454元/平",https://bj.ke.com/ershoufang/101114376948.html,fangzhuang1,3346,1280,5.0,2471,1738,4.0,1383,19757,57,1049,9410,26
304,芳城园三区,中楼层(共12层)|1993年建|2室1厅|50.71平米|东,385万,"75,922元/平",https://bj.ke.com/ershoufang/101114369904.html,fangzhuang1,3435,1216,5.0,2366,1535,4.0,1414,20706,57,850,7842,23
305,芳群园二区,顶层(共5层)|1989年建|2室1厅|59.4平米|南北,375万,"63,132元/平",https://bj.ke.com/ershoufang/101114358948.html,fangzhuang1,3393,1335,5.0,2666,1400,2.0,1414,19833,57,1086,9486,26
306,芳群园二区,中楼层(共5层)1室1厅|43.26平米|南,290万,"67,037元/平",https://bj.ke.com/ershoufang/101114335430.html,fangzhuang1,3393,1335,5.0,2666,1400,2.0,1414,19833,57,1086,9486,26
307,芳古园一区,高楼层(共6层)|1991年建|2室1厅|56.22平米|南北,366万,"65,102元/平",https://bj.ke.com/ershoufang/101114297398.html,fangzhuang1,3273,1322,5.0,2301,1539,4.0,1443,19673,56,1106,10546,29
308,芳古园一区,顶层(共6层)|1992年建|3室1厅|80.01平米|南北,465万,"58,118元/平",https://bj.ke.com/ershoufang/101114282816.html,fangzhuang1,3273,1322,5.0,2301,1539,4.0,1443,19673,56,1106,10546,29
309,芳群园四区,低楼层(共6层)|1988年建|1室1厅|47.42平米|南北,325万,"68,537元/平",https://bj.ke.com/ershoufang/101114258107.html,fangzhuang1,3706,1700,5.0,2318,995,2.0,1474,20263,58,989,9010,26
310,gogo新世代,高楼层(共32层)|2005年建|1室1厅|46.39平米|西,299万,"64,454元/平",https://bj.ke.com/ershoufang/101114248823.html,fangzhuang1,3058,944,5.0,2183,1402,4.0,1396,19814,57,1052,8993,26
311,gogo新世代,顶层(共30层)|2005年建|1室1厅|46.39平米|西,307万,"66,179元/平",https://bj.ke.com/ershoufang/101114222634.html,fangzhuang1,3058,944,5.0,2183,1402,4.0,1396,19814,57,1052,8993,26
312,10AM新坐标,中楼层(共29层)|2005年建|1室1厅|47.29平米|北,298万,"63,016元/平",https://bj.ke.com/ershoufang/101114211907.html,fangzhuang1,3652,1469,5.0,2583,1788,4.0,1458,19958,57,798,7853,24
313,芳群园三区,顶层(共6层)|1991年建|2室1厅|56.2平米|南北,330万,"58,719元/平",https://bj.ke.com/ershoufang/101114205752.html,fangzhuang1,3652,1637,5.0,3191,829,2.0,1430,20128,58,987,8951,26
314,10AM新坐标,低楼层(共30层)|2005年建|1室1厅|52.17平米|北,322万,"61,722元/平",https://bj.ke.com/ershoufang/101114156803.html,fangzhuang1,3652,1469,5.0,2583,1788,4.0,1458,19958,57,798,7853,24
315,gogo新世代,低楼层(共30层)|2005年建|1室1厅|46.39平米|东,299万,"64,454元/平",https://bj.ke.com/ershoufang/101114066838.html,fangzhuang1,3058,944,5.0,2183,1402,4.0,1396,19814,57,1052,8993,26
316,芳城园一区,高楼层(共28层)|1992年建|2室1厅|57.25平米|西北,376万,"65,677元/平",https://bj.ke.com/ershoufang/101114039641.html,fangzhuang1,3632,1446,5.0,2563,1765,4.0,1473,20864,58,895,8000,23
317,gogo新世代,中楼层(共30层)|2005年建|1室1厅|37.98平米|西,250万,"65,825元/平",https://bj.ke.com/ershoufang/101113975501.html,fangzhuang1,3058,944,5.0,2183,1402,4.0,1396,19814,57,1052,8993,26
318,芳群园一区,中楼层(共25层)|1990年建|2室1厅|64.27平米|南,456万,"70,951元/平",https://bj.ke.com/ershoufang/101113844107.html,fangzhuang1,3346,1280,5.0,2471,1738,4.0,1383,19757,57,1049,9410,26
319,芳群园二区,中楼层(共15层)|1992年建|1室1厅|52.82平米|南,345万,"65,317元/平",https://bj.ke.com/ershoufang/101113783451.html,fangzhuang1,3393,1335,5.0,2666,1400,2.0,1414,19833,57,1086,9486,26
320,gogo新世代,高楼层(共23层)|2005年建|1室0厅|27.04平米|西,230万,"85,060元/平",https://bj.ke.com/ershoufang/101113777601.html,fangzhuang1,3058,944,5.0,2183,1402,4.0,1396,19814,57,1052,8993,26
321,10AM新坐标,中楼层(共26层)|2005年建|1室0厅|45.53平米|南,297万,"65,232元/平",https://bj.ke.com/ershoufang/101113707079.html,fangzhuang1,3652,1469,5.0,2583,1788,4.0,1458,19958,57,798,7853,24
322,芳古园一区,高楼层(共6层)|1989年建|2室1厅|57.14平米|南北,380万,"66,504元/平",https://bj.ke.com/ershoufang/101113705134.html,fangzhuang1,3273,1322,5.0,2301,1539,4.0,1443,19673,56,1106,10546,29
323,芳古园一区,中楼层(共25层)|1992年建|1室1厅|35.67平米|东南,245万,"68,686元/平",https://bj.ke.com/ershoufang/101113702999.html,fangzhuang1,3273,1322,5.0,2301,1539,4.0,1443,19673,56,1106,10546,29
324,10AM新坐标,中楼层(共30层)|2005年建|1室1厅|49.05平米|北,265万,"54,027元/平",https://bj.ke.com/ershoufang/101113668313.html,fangzhuang1,3652,1469,5.0,2583,1788,4.0,1458,19958,57,798,7853,24
325,芳群园二区,中楼层(共25层)|1990年建|1室1厅|42.12平米|南,303万,"71,938元/平",https://bj.ke.com/ershoufang/101113663765.html,fangzhuang1,3393,1335,5.0,2666,1400,2.0,1414,19833,57,1086,9486,26
326,10AM新坐标,中楼层(共30层)|2005年建|1室1厅|52.17平米|北,368万,"70,539元/平",https://bj.ke.com/ershoufang/101113644769.html,fangzhuang1,3652,1469,5.0,2583,1788,4.0,1458,19958,57,798,7853,24
327,芳古园一区,低楼层(共6层)2室1厅|56.3平米|南北,408万,"72,469元/平",https://bj.ke.com/ershoufang/101113629263.html,fangzhuang1,3273,1322,5.0,2301,1539,4.0,1443,19673,56,1106,10546,29
328,芳城园一区,中楼层(共24层)|1995年建|2室1厅|70平米|东北,420万,"60,000元/平",https://bj.ke.com/ershoufang/101113607179.html,fangzhuang1,3632,1446,5.0,2563,1765,4.0,1473,20864,58,895,8000,23
329,芳群园二区,顶层(共5层)|1992年建|2室1厅|59.02平米|南西北,358万,"60,658元/平",https://bj.ke.com/ershoufang/101113555096.html,fangzhuang1,3393,1335,5.0,2666,1400,2.0,1414,19833,57,1086,9486,26
330,芳群园四区,低楼层(共20层)|1990年建|1室1厅|44.76平米|西南,272万,"60,769元/平",https://bj.ke.com/ershoufang/101113543084.html,fangzhuang1,3706,1700,5.0,2318,995,2.0,1474,20263,58,989,9010,26
331,芳城园二区,中楼层(共25层)|1991年建|2室1厅|64.6平米|西南,469万,"72,601元/平",https://bj.ke.com/ershoufang/101113342325.html,fangzhuang1,3599,1575,5.0,2677,1898,4.0,1544,20350,58,910,8052,24
332,芳城园三区,高楼层(共12层)|1991年建|1室1厅|47.36平米|东南,333万,"70,313元/平",https://bj.ke.com/ershoufang/101113330201.html,fangzhuang1,3435,1216,5.0,2366,1535,4.0,1414,20706,57,850,7842,23
333,芳古园一区,底层(共14层)|1995年建|2室1厅|56.3平米|南,395万,"70,160元/平",https://bj.ke.com/ershoufang/101112973046.html,fangzhuang1,3273,1322,5.0,2301,1539,4.0,1443,19673,56,1106,10546,29
334,芳群园三区,中楼层(共14层)2室1厅|70.4平米|南北,495万,"70,313元/平",https://bj.ke.com/ershoufang/101112969780.html,fangzhuang1,3652,1637,5.0,3191,829,2.0,1430,20128,58,987,8951,26
335,芳星园一区,低楼层(共25层)2室1厅|66.72平米|南,498万,"74,641元/平",https://bj.ke.com/ershoufang/101112918228.html,fangzhuang1,3648,1465,5.0,2580,1784,4.0,1502,20361,59,965,8278,24
336,芳群园一区,中楼层(共25层)|1991年建|2室1厅|56.22平米|南,450万,"80,043元/平",https://bj.ke.com/ershoufang/101112911616.html,fangzhuang1,3346,1280,5.0,2471,1738,4.0,1383,19757,57,1049,9410,26
337,芳星园二区,高楼层(共25层)|1990年建|1室1厅|54.42平米|西北,415万,"76,259元/平",https://bj.ke.com/ershoufang/101112847451.html,fangzhuang1,3515,1310,5.0,2447,1629,4.0,1501,20864,58,907,8000,23
338,紫芳园一区,高楼层(共25层)|2000年建|1室1厅|52.58平米|东,385万,"73,222元/平",https://bj.ke.com/ershoufang/101112845203.html,fangzhuang1,3013,969,5.0,1945,1288,4.0,1649,22504,59,1184,9107,24
339,芳古园一区,高楼层(共6层)|1992年建|3室1厅|77.16平米|南北,446万,"57,802元/平",https://bj.ke.com/ershoufang/101112811094.html,fangzhuang1,3273,1322,5.0,2301,1539,4.0,1443,19673,56,1106,10546,29
340,10AM新坐标,低楼层(共30层)|2005年建|1室1厅|61.1平米|南,450万,"73,650元/平",https://bj.ke.com/ershoufang/101112790842.html,fangzhuang1,3652,1469,5.0,2583,1788,4.0,1458,19958,57,798,7853,24
341,gogo新世代,中楼层(共23层)|2005年建|1室1厅|32.08平米|南,249万,"77,619元/平",https://bj.ke.com/ershoufang/101112772659.html,fangzhuang1,3058,944,5.0,2183,1402,4.0,1396,19814,57,1052,8993,26
342,芳星园三区,低楼层(共25层)|1994年建|2室1厅|63.39平米|东南,440万,"69,412元/平",https://bj.ke.com/ershoufang/101112622979.html,fangzhuang1,3864,1717,5.0,2576,1296,2.0,1663,23847,60,1080,9207,26
343,芳古园一区,中楼层(共4层)|1989年建|2室1厅|61.8平米|南北,425万,"68,771元/平",https://bj.ke.com/ershoufang/101112549857.html,fangzhuang1,3273,1322,5.0,2301,1539,4.0,1443,19673,56,1106,10546,29
344,gogo新世代,中楼层(共32层)|2005年建|1室1厅|46.39平米|西,315万,"67,903元/平",https://bj.ke.com/ershoufang/101112528987.html,fangzhuang1,3058,944,5.0,2183,1402,4.0,1396,19814,57,1052,8993,26
345,gogo新世代,高楼层(共32层)|2005年建|1室1厅|48.44平米|东,288万,"59,455元/平",https://bj.ke.com/ershoufang/101112463105.html,fangzhuang1,3058,944,5.0,2183,1402,4.0,1396,19814,57,1052,8993,26
346,芳群园一区,中楼层(共22层)|1991年建|1室1厅|40.8平米|西南,320万,"78,432元/平",https://bj.ke.com/ershoufang/101112018166.html,fangzhuang1,3346,1280,5.0,2471,1738,4.0,1383,19757,57,1049,9410,26
347,芳城园一区,高楼层(共25层)|1991年建|2室1厅|70平米|东北,485万,"69,286元/平",https://bj.ke.com/ershoufang/101112007312.html,fangzhuang1,3632,1446,5.0,2563,1765,4.0,1473,20864,58,895,8000,23
348,芳群园二区,顶层(共5层)|1989年建|2室1厅|58.65平米|南北,395万,"67,349元/平",https://bj.ke.com/ershoufang/101112000760.html,fangzhuang1,3393,1335,5.0,2666,1400,2.0,1414,19833,57,1086,9486,26
349,gogo新世代,中楼层(共23层)|2005年建|1室1厅|25.77平米|西,230万,"89,252元/平",https://bj.ke.com/ershoufang/101111958386.html,fangzhuang1,3058,944,5.0,2183,1402,4.0,1396,19814,57,1052,8993,26
350,芳城园一区,高楼层(共28层)|1991年建|2室1厅|55.97平米|东北,340万,"60,747元/平",https://bj.ke.com/ershoufang/101111901765.html,fangzhuang1,3632,1446,5.0,2563,1765,4.0,1473,20864,58,895,8000,23
351,紫芳园一区,低楼层(共25层)|2002年建|1室1厅|52.41平米|西,360万,"68,690元/平",https://bj.ke.com/ershoufang/101111885393.html,fangzhuang1,3013,969,5.0,1945,1288,4.0,1649,22504,59,1184,9107,24
352,芳古园一区,中楼层(共6层)|1992年建|2室1厅|56.86平米|南北,375万,"65,952元/平",https://bj.ke.com/ershoufang/101111857740.html,fangzhuang1,3273,1322,5.0,2301,1539,4.0,1443,19673,56,1106,10546,29
353,芳古园一区,中楼层(共6层)|1989年建|2室1厅|57.14平米|南北,395万,"69,129元/平",https://bj.ke.com/ershoufang/101111522722.html,fangzhuang1,3273,1322,5.0,2301,1539,4.0,1443,19673,56,1106,10546,29
354,紫芳园一区,低楼层(共25层)|2000年建|1室1厅|52.58平米|东,353万,"67,136元/平",https://bj.ke.com/ershoufang/101111194578.html,fangzhuang1,3013,969,5.0,1945,1288,4.0,1649,22504,59,1184,9107,24
355,10AM新坐标,低楼层(共29层)|2005年建|1室0厅|45.65平米|东,312万,"68,347元/平",https://bj.ke.com/ershoufang/101110978232.html,fangzhuang1,3652,1469,5.0,2583,1788,4.0,1458,19958,57,798,7853,24
356,芳群园三区,中楼层(共18层)|1995年建|2室1厅|60.97平米|西北,389万,"63,802元/平",https://bj.ke.com/ershoufang/101110146612.html,fangzhuang1,3652,1637,5.0,3191,829,2.0,1430,20128,58,987,8951,26
357,芳群园二区,低楼层(共20层)|1996年建|1室1厅|45.66平米|南,399万,"87,386元/平",https://bj.ke.com/ershoufang/101108942729.html,fangzhuang1,3393,1335,5.0,2666,1400,2.0,1414,19833,57,1086,9486,26
358,gogo新世代,高楼层(共23层)|2005年建|2室1厅|57.79平米|北,425万,"73,543元/平",https://bj.ke.com/ershoufang/101108543616.html,fangzhuang1,3058,944,5.0,2183,1402,4.0,1396,19814,57,1052,8993,26
359,gogo新世代,中楼层(共32层)|2005年建|1室1厅|48.44平米|东,298万,"61,520元/平",https://bj.ke.com/ershoufang/101108185121.html,fangzhuang1,3058,944,5.0,2183,1402,4.0,1396,19814,57,1052,8993,26
360,芳群园二区,中楼层(共5层)|1992年建|1室1厅|43.21平米|南,298万,"68,966元/平",https://bj.ke.com/ershoufang/101105929494.html,fangzhuang1,3393,1335,5.0,2666,1400,2.0,1414,19833,57,1086,9486,26
361,芳群园二区,高楼层(共25层)|1990年建|1室1厅|42.12平米|南北,309万,"73,362元/平",https://bj.ke.com/ershoufang/101117475344.html,fangzhuang1,3393,1335,5.0,2666,1400,2.0,1414,19833,57,1086,9486,26
362,芳城园三区,低楼层(共25层)1室1厅|66.08平米|南,492万,"74,456元/平",https://bj.ke.com/ershoufang/101117472062.html,fangzhuang1,3435,1216,5.0,2366,1535,4.0,1414,20706,57,850,7842,23
363,gogo新世代,高楼层(共32层)|2005年建|1室1厅|46.06平米|西,295万,"64,047元/平",https://bj.ke.com/ershoufang/101117423217.html,fangzhuang1,3058,944,5.0,2183,1402,4.0,1396,19814,57,1052,8993,26
364,gogo新世代,中楼层(共30层)|2005年建|1室1厅|46.39平米|西,299万,"64,454元/平",https://bj.ke.com/ershoufang/101117336761.html,fangzhuang1,3058,944,5.0,2183,1402,4.0,1396,19814,57,1052,8993,26
365,10AM新坐标,中楼层(共30层)|2005年建|1室1厅|55.94平米|东北,389万,"69,539元/平",https://bj.ke.com/ershoufang/101117247261.html,fangzhuang1,3652,1469,5.0,2583,1788,4.0,1458,19958,57,798,7853,24
366,芳古园一区,低楼层(共25层)|1992年建|3室1厅|72.89平米|东南,479万,"65,716元/平",https://bj.ke.com/ershoufang/101117218127.html,fangzhuang1,3273,1322,5.0,2301,1539,4.0,1443,19673,56,1106,10546,29
367,10AM新坐标,低楼层(共26层)|2005年建|1室0厅|43.55平米|北,280万,"64,294元/平",https://bj.ke.com/ershoufang/101117215193.html,fangzhuang1,3652,1469,5.0,2583,1788,4.0,1458,19958,57,798,7853,24
368,10AM新坐标,低楼层(共29层)|2005年建|1室1厅|50.07平米|南,368万,"73,498元/平",https://bj.ke.com/ershoufang/101117131855.html,fangzhuang1,3652,1469,5.0,2583,1788,4.0,1458,19958,57,798,7853,24
